id,gender,masterCategory,subCategory,articleType,productDisplayName,price,sellers,quantity,filename,ratings,returned,sales
4906,Women,Apparel,Bottomwear,Capris,Palm Tree Girl's Belen Pedal Pusher Kidswear,866,Bed Random,1471,4906.jpg,2,10,1265226
21758,Men,Accessories,Belts,Belts,Fossil Men Johnston Rev Brown Belt,969,Clear Prints,540,21758.jpg,1,30,494190
10823,Men,Apparel,Topwear,Tshirts,Wrangler Men Grey Polo Tshirts,1155,XYZ,1481,10823.jpg,1,9,1700160
42804,Women,Apparel,Innerwear,Briefs,Little Miss Intimates Women Grey Brief,1268,XYZ,1272,42804.jpg,2,0,1612896
42038,Men,Footwear,Shoes,Sports Shoes,Nike Men Swift FG Black Sports Shoes,821,Guard Random,1225,42038.jpg,2,16,992589
35358,Women,Footwear,Shoes,Heels,Senorita Women Black Flats,371,Ten Fold Security,1042,35358.jpg,2,19,379533
17834,Men,Footwear,Shoes,Sports Shoes,Nike Men Air Max Run Lite+ Grey Sports Shoe,1220,Ten Fold Security,124,17834.jpg,1,0,151280
39595,Women,Footwear,Shoes,Casual Shoes,Catwalk Women Blue Shoes,599,Spicy Dinner,350,39595.jpg,4,17,199467
4308,Unisex,Apparel,Topwear,Tshirts,Tantra Kid's Unisex Meet My Daddy Red Kidswear,494,Transit Random,1186,4308.jpg,3,29,571558
33893,Men,Accessories,Watches,Watches,Citizen Men Black Dial Watch BD0020-54E,1213,GenosisX,1250,33893.jpg,3,0,1516250
12922,Men,Footwear,Shoes,Casual Shoes,iD Men Casual Blue Shoes,309,Guard Random,982,12922.jpg,2,0,303438
6807,Men,Footwear,Shoes,Casual Shoes,Timberland Men's Prem Wheat Yellow Shoe,584,Clear Prints,384,6807.jpg,1,5,221336
40139,Boys,Apparel,Topwear,Tshirts,Gini and JonyBoys Around The World Navy Blue T-shirt,751,GenosisX,1317,40139.jpg,3,16,977051
56860,Women,Footwear,Shoes,Heels,HM Women Red Flats,1281,Ten Fold Security,1027,56860.jpg,5,30,1277157
15935,Men,Accessories,Belts,Belts,Turtle Men Leather Black Belts,952,Guard Random,979,15935.jpg,3,22,911064
37259,Unisex,Accessories,Bags,Duffel Bag,Vital Gear Unisex Cabin Gear Black Duffle Bag,721,Blue Smoke,1460,37259.jpg,5,25,1034635
59226,Women,Accessories,Watches,Watches,Titan Women Burgundy Watch,669,Transit Random,1328,59226.jpg,5,16,877728
30840,Women,Apparel,Topwear,Kurtas,Fabindia Women Striped Black Kurta,1119,Strat Security,1111,30840.jpg,4,5,1237614
9241,Men,Apparel,Topwear,Shirts,Mark Taylor Men Blue Striped Shirt,878,Unique Trends,100,9241.jpg,2,6,82532
48166,Women,Accessories,Wallets,Wallets,Fossil Women Yellow Wallet,479,Unique Trends,1394,48166.jpg,2,28,654314
43748,Women,Accessories,Jewellery,Bangle,Royal Diadem Set of 2 Golden Bangles,814,XYZ,679,43748.jpg,1,29,529100
57946,Men,Footwear,Shoes,Casual Shoes,Clarks Men Brown Casual Shoes,1231,Ten Fold Security,847,57946.jpg,4,4,1037733
56894,Women,Footwear,Shoes,Heels,HM Women Black Heels,481,Sanguine Skincare,641,56894.jpg,3,29,294372
52408,Women,Apparel,Loungewear and Nightwear,Nightdress,Red Rose Women Maroon Nightdress,939,Unique Trends,574,52408.jpg,4,28,512694
57348,Women,Apparel,Innerwear,Bra,Amante Black Push-Up Bra BGMW01,619,Transit Random,1212,57348.jpg,3,26,734134
25768,Men,Apparel,Topwear,Suspenders,Lino Perros Men Cream Suspenders,812,Friend Random,134,25768.jpg,4,24,89320
5478,Men,Footwear,Shoes,Sports Shoes,Nike Men's T-Lite Leather White Shoe,1492,Sanguine Skincare,1443,5478.jpg,1,4,2146988
58300,Men,Accessories,Socks,Socks,Jockey LCESCBRA Men Pack of 3 Socks 2004,1373,Unique Trends,230,58300.jpg,5,10,302060
31966,Men,Footwear,Shoes,Casual Shoes,Nike Men Sweet Classic Leather White Shoes,890,Unique Trends,105,31966.jpg,2,6,88110
8367,Girls,Apparel,Topwear,Tshirts,Doodle Girl's I Love My Bicycle Pink Kidswear,629,Guard Random,229,8367.jpg,4,11,137122
48192,Women,Accessories,Bags,Handbags,Fossil Women Purple Handbag,602,Clear Prints,476,48192.jpg,4,24,272104
15599,Men,Apparel,Topwear,Sweatshirts,Nike Men Casual Black Sweatshirts,775,Blue Smoke,783,15599.jpg,2,29,584350
11905,Men,Footwear,Sandal,Sandals,Franco Leone Men Casual Black Sandals,374,Unique Trends,768,11905.jpg,4,15,281622
34870,Women,Accessories,Bags,Handbags,Envirosax Women Brown Bag,640,Spicy Dinner,98,34870.jpg,2,17,51840
18286,Women,Apparel,Topwear,Kurtas,Aneri Women Bhumi Multi Kurta,309,Blue Smoke,1481,18286.jpg,1,19,451758
28621,Men,Apparel,Topwear,Tshirts,Nike Men Orange T-shirt,728,XYZ,1111,28621.jpg,1,24,791336
55249,Women,Personal Care,Makeup,Foundation and Primer,Lakme Face Magic Natural Marble Daily Wear Souffle,1467,Sanguine Skincare,484,55249.jpg,1,22,677754
59484,Women,Accessories,Jewellery,Ring,Lucera Gold Plated Paheli Ring,1027,Guard Random,240,59484.jpg,5,3,243399
22586,Boys,Apparel,Topwear,Tshirts,Nike Kids Boys Blue T-shirt,519,Bed Random,1386,22586.jpg,2,10,714144
12313,Men,Apparel,Topwear,Shirts,Genesis Men Stripes Purple Shirts,455,GenosisX,828,12313.jpg,1,26,364910
48159,Women,Accessories,Wallets,Wallets,Fossil Women Silver Wallet,371,Blue Smoke,608,48159.jpg,2,4,224084
30043,Men,Accessories,Watches,Watches,Skagen Men Silver Dial Watch,853,GenosisX,282,30043.jpg,2,21,222633
10444,Men,Apparel,Topwear,Shirts,Flying Machine Men Ydc Aqua Green Shirts,1076,Friend Random,465,10444.jpg,3,14,485276
56251,Men,Apparel,Loungewear and Nightwear,Night suits,SDL by Sweet Dreams Men Grey & Blue Pyjama Set,903,Unique Trends,968,56251.jpg,3,12,863268
59219,Unisex,Accessories,Watches,Watches,Titan Set of 2 His & Her White Dial Watches NB19572957SM01,365,Unique Trends,634,59219.jpg,2,2,230680
10676,Women,Apparel,Topwear,Tops,Doodle Girl Bubbles Red Tops,482,Sanguine Skincare,1296,10676.jpg,1,26,612140
24443,Men,Accessories,Socks,Socks,Fila Men Grey Socks,1109,Ten Fold Security,921,24443.jpg,3,5,1015844
4753,Men,Apparel,Topwear,Tshirts,ADIDAS Men's Light Brown Polo T-shirt,1063,Guard Random,291,4753.jpg,2,22,285947
35703,Women,Footwear,Flip Flops,Flip Flops,Nike Women Solarsoft Thong Red Flip Flops,1158,Blue Smoke,1027,35703.jpg,3,17,1169580
47323,Women,Accessories,Wallets,Wallets,Baggit Women Purple Shell Baby Wallet,456,Blue Smoke,1425,47323.jpg,5,26,637944
9870,Men,Apparel,Topwear,Tshirts,Status Quo Men Stripes Pink Tshirts,395,Friend Random,770,9870.jpg,3,0,304150
40562,Men,Accessories,Watches,Watches,Titan Men White Dial Watch,615,Guard Random,1058,40562.jpg,1,7,646365
29738,Women,Accessories,Bags,Handbags,Kiara Women Teal Handbag,728,Sanguine Skincare,781,29738.jpg,5,11,560560
19991,Men,Apparel,Topwear,Tshirts,United Colors of Benetton Men Printed Black TShirt,715,Strat Security,870,19991.jpg,1,17,609895
13497,Men,Apparel,Topwear,Tshirts,Chimp Men Rajni Blue Tshirts,335,Unique Trends,30,13497.jpg,5,26,1340
6652,Men,Footwear,Shoes,Casual Shoes,Nike Men's Air 180 Black Grey Shoe,819,Spicy Dinner,936,6652.jpg,1,26,745290
7780,Unisex,Accessories,Bags,Rucksacks,Wildcraft Unisex Grey & Orange Rucksack,803,Sanguine Skincare,770,7780.jpg,2,12,608674
51410,Men,Apparel,Topwear,Shirts,Myntra Men White and Navy Blue Check Shirt,813,Strat Security,915,51410.jpg,2,26,722757
12777,Women,Apparel,Topwear,Kurtas,Mother Earth Women Collt Organic Cotton Yellow Kurtas,1182,Unique Trends,1249,12777.jpg,1,0,1476318
3320,Men,Apparel,Topwear,Tshirts,KKR Mens Take Down Jersey,1112,Unique Trends,660,3320.jpg,1,6,727248
32370,Men,Accessories,Watches,Watches,Q&Q Men Black Watch,552,Clear Prints,273,32370.jpg,1,24,137448
24215,Men,Apparel,Topwear,Tshirts,Nike Men Yellow Jersey,1094,Ten Fold Security,1009,24215.jpg,5,26,1075402
4105,Men,Footwear,Sandal,Sandals,Fila Men Tremor Navy Sandal,1125,Bed Random,553,4105.jpg,1,0,622125
36516,Men,Accessories,Belts,Belts,United Colors of Benetton Men Beige Belt,1021,Spicy Dinner,200,36516.jpg,2,18,185822
6494,Men,Footwear,Shoes,Casual Shoes,Red Tape Men Brown Leather Shoe,1201,Transit Random,502,6494.jpg,4,30,566872
34241,Men,Apparel,Topwear,Tshirts,Proline Men Black T-shirt with Printed Detail,1379,Transit Random,1109,34241.jpg,2,4,1523795
22324,Men,Apparel,Topwear,Tshirts,John Players Men Solid Green T-Shirt,1241,Spicy Dinner,1416,22324.jpg,3,29,1721267
19965,Men,Apparel,Topwear,Sweaters,United Colors Of Benetton Men Black Sweater,1152,Spicy Dinner,942,19965.jpg,2,10,1073664
13463,Men,Apparel,Topwear,Shirts,United Colors of Benetton Men Check Blue Shirts,581,Blue Smoke,827,13463.jpg,2,22,467705
49629,Women,Apparel,Topwear,Tops,Mineral Women White Top,673,GenosisX,810,49629.jpg,5,29,525613
46453,Men,Accessories,Watches,Watches,Timex Men Off-White Dial Watch,723,Blue Smoke,125,46453.jpg,5,0,90375
13651,Men,Footwear,Shoes,Sports Shoes,ADIDAS Black Tip Off 2 Sports Shoe,1250,Sanguine Skincare,189,13651.jpg,2,22,208750
41676,Women,Footwear,Shoes,Heels,Catwalk Women Black Heels,959,Friend Random,511,41676.jpg,3,1,489090
11106,Men,Apparel,Topwear,Shirts,Indigo Nation Men Stripes Blue Shirts,616,Transit Random,650,11106.jpg,5,5,397320
36724,Boys,Apparel,Topwear,Tshirts,Gini and Jony Boys Polo Red T-Shirt,635,Clear Prints,297,36724.jpg,4,6,184785
7310,Women,Apparel,Topwear,Tops,UCB Women's Short Sleeve Round Neck Pink Top,619,Strat Security,1114,7310.jpg,3,10,683376
16747,Women,Accessories,Bags,Clutches,Spice Art Women Small Beads Blue Clutch,1442,Transit Random,1402,16747.jpg,5,19,1994286
48991,Women,Accessories,Jewellery,Ring,Lucera Women Silver Ring,1220,Guard Random,568,48991.jpg,1,7,684420
17695,Men,Footwear,Shoes,Casual Shoes,Vans Men Authentic Maroon Casual Shoes,996,GenosisX,744,17695.jpg,2,4,737040
34417,Men,Apparel,Topwear,Tshirts,Myntra Men Deadly Trek Blue T-shirt,812,Guard Random,129,34417.jpg,1,30,80388
28874,Women,Apparel,Topwear,Kurtas,BIBA Women Printed Blue Kurta,473,Friend Random,1207,28874.jpg,4,13,564762
2662,Women,Accessories,Bags,Handbags,Murcia Women Brocade Bronze Bag,687,Guard Random,1302,2662.jpg,5,19,881421
33632,Women,Accessories,Bags,Handbags,Lino Perros Women Blue Handbag,1074,GenosisX,1365,33632.jpg,2,24,1440234
25757,Men,Apparel,Topwear,Suspenders,Lino Perros Men Red Suspenders,804,Friend Random,49,25757.jpg,4,13,28944
14010,Men,Apparel,Topwear,Tshirts,Nike Men Printed Green Tshirts,1214,Friend Random,1133,14010.jpg,4,0,1375462
44552,Men,Footwear,Sandal,Sandals,Coolers Men Brown Sandals,798,Spicy Dinner,125,44552.jpg,3,27,78204
8956,Men,Accessories,Belts,Belts,Puma Men funtamentals webbing Black Belts,1443,XYZ,788,8956.jpg,5,0,1137084
22740,Women,Apparel,Topwear,Kurtas,BIBA Women Printed Blue Kurta,1362,GenosisX,421,22740.jpg,4,6,565230
46205,Women,Accessories,Jewellery,Bangle,Adrika Gold Coloured Bangle,1334,Strat Security,937,46205.jpg,5,9,1237952
9884,Men,Apparel,Topwear,Tshirts,Spykar Men Laundered With Affection And Care White T-Shirts,1435,Spicy Dinner,817,9884.jpg,1,17,1148000
27232,Women,Apparel,Bottomwear,Shorts,Doodle Kids Girl Check Pink Shorts,447,Strat Security,565,27232.jpg,2,22,242721
30285,Men,Accessories,Eyewear,Sunglasses,Speedo Men Sheet Sunglasses,1385,Unique Trends,522,30285.jpg,2,23,691115
28626,Men,Apparel,Bottomwear,Track Pants,Nike Men Classic Fresher Off White Track Pants,1337,Bed Random,1198,28626.jpg,2,18,1577660
34279,Women,Apparel,Topwear,Dupatta,Fabindia Women Kota Silk Tepchi Orange Dupatta,398,Blue Smoke,944,34279.jpg,3,1,375314
49611,Women,Footwear,Shoes,Heels,Catwalk Women Olive Flats,1131,Sanguine Skincare,615,49611.jpg,2,1,694434
39566,Women,Footwear,Shoes,Heels,Catwalk Women Brown Flats,358,XYZ,515,39566.jpg,1,0,184370
53985,Women,Accessories,Bags,Handbags,Kiara Women Brown Sling Bag,1042,Transit Random,453,53985.jpg,4,2,469942
1689,Men,Apparel,Topwear,Tshirts,Reebok Men Blue Polo T-shirt,334,Sanguine Skincare,45,1689.jpg,2,13,10688
18281,Women,Apparel,Topwear,Kurtas,Aneri Women Sufi Cream Kurta,615,Friend Random,1161,18281.jpg,3,19,702330
13669,Men,Apparel,Bottomwear,Trousers,Genesis Men Black Solid Trouser,797,Ten Fold Security,1294,13669.jpg,2,13,1020957
10488,Men,Apparel,Bottomwear,Jeans,Flying Machine Blue Jeans,1062,Bed Random,609,10488.jpg,3,21,624456
39330,Girls,Apparel,Bottomwear,Skirts,Gini & Jony Girls White Skirt,1117,Clear Prints,614,39330.jpg,2,7,678019
27804,Men,Accessories,Belts,Belts,Bulchee Men Reversible Prong Black & Brown Belt,1328,Transit Random,1066,27804.jpg,1,15,1395728
3788,Men,Apparel,Topwear,Tshirts,Basics Men White & Blue Striped Polo T-shirt,476,Strat Security,1416,3788.jpg,2,16,666400
27038,Women,Accessories,Bags,Handbags,Yelloe Beige Easy To Handle Handbag,884,GenosisX,448,27038.jpg,3,1,395148
22778,Women,Apparel,Topwear,Kurtas,BIBA Women Printed Yellow Kurta,1028,Transit Random,712,22778.jpg,1,13,718572
28242,Men,Personal Care,Fragrance,Deodorant,Park Avenue Men Storm Deo,533,Unique Trends,289,28242.jpg,4,24,141245
7926,Men,Apparel,Topwear,Tshirts,Proline Men Navy Striped Polo T-shirt,527,Friend Random,1349,7926.jpg,5,15,703018
9080,Men,Apparel,Bottomwear,Track Pants,ADIDAS Men Adna Revpt Grey Trackpant,1372,Blue Smoke,1324,9080.jpg,5,3,1812412
58135,Women,Accessories,Jewellery,Earrings,Rreverie Silver Earrings,1140,Blue Smoke,746,58135.jpg,5,22,825360
56269,Men,Apparel,Loungewear and Nightwear,Night suits,SDL by Sweet Dreams Men Maroon Pyjama Set,533,Unique Trends,1228,56269.jpg,3,12,648128
4559,Men,Footwear,Shoes,Sports Shoes,Nike Men's Dunk High White Blue Shoe,410,GenosisX,206,4559.jpg,1,5,82410
47129,Women,Accessories,Bags,Handbags,Be For Bag Women Blue Tote Bag,1371,Bed Random,1111,47129.jpg,1,27,1486164
28084,Men,Apparel,Innerwear,Briefs,Jockey MODERN CLASSIC Men Olive Y Front Briefs 2007,1058,Unique Trends,258,28084.jpg,4,18,253920
17659,Women,Footwear,Shoes,Casual Shoes,Catwalk Women Ballerina Brown Casual Shoe,443,GenosisX,1253,17659.jpg,5,9,551092
51870,Men,Apparel,Topwear,Tshirts,Mark Taylor Beige Printed T-shirt,345,Blue Smoke,1157,51870.jpg,2,11,395370
18611,Men,Apparel,Topwear,Tshirts,Puma Men Team SS  Spectra Yellow Tshirts,1295,XYZ,1123,18611.jpg,3,0,1454285
12119,Women,Apparel,Topwear,Kurtas,Aurelia Women Solid Purple Kurtas,640,Strat Security,975,12119.jpg,2,2,622720
57189,Women,Apparel,Topwear,Tunics,Elle Women Pink Tunic,953,GenosisX,994,57189.jpg,1,9,938705
38024,Women,Accessories,Watches,Watches,Q&Q Attractive Women Black Dial Watch,754,Spicy Dinner,419,38024.jpg,2,16,303862
21935,Women,Accessories,Bags,Handbags,Murcia Women Casual Grey Handbag,343,Bed Random,943,21935.jpg,3,29,313502
6458,Unisex,Footwear,Shoes,Casual Shoes,Lotto Unisex Canvas White Blue Shoe,766,Unique Trends,30,6458.jpg,2,10,15320
38440,Women,Accessories,Wallets,Wallets,Baggit Women Black Wallet,807,Bed Random,1371,38440.jpg,1,11,1097520
32946,Men,Footwear,Shoes,Casual Shoes,ADIDAS Neo Men Evader DB Black Shoes,1240,Spicy Dinner,201,32946.jpg,5,15,230640
54966,Men,Footwear,Shoes,Casual Shoes,Woodland Men Olive Green Shoes,400,Unique Trends,832,54966.jpg,2,30,320800
9622,Men,Apparel,Topwear,Shirts,Indigo Nation Men Stripes Red Grey Shirts,357,Bed Random,594,9622.jpg,2,11,208131
10685,Women,Apparel,Topwear,Tops,Doodle Girl Little Princess White Tops,823,Unique Trends,1485,10685.jpg,3,9,1214748
56090,Women,Personal Care,Lips,Lip Gloss,Colorbar Star Shine Crystaliser Lip Gloss 02,1401,Strat Security,1387,56090.jpg,3,0,1943187
8951,Men,Apparel,Bottomwear,Trousers,Indigo Nation Men ID Yarn Dyed Black Trousers,1272,GenosisX,1328,8951.jpg,3,26,1656144
23695,Men,Apparel,Topwear,Tshirts,Proline Men Purple Polo T-shirt,632,GenosisX,1480,23695.jpg,1,14,926512
55615,Men,Footwear,Shoes,Casual Shoes,Numero Uno Men Black Shoes,982,Sanguine Skincare,166,55615.jpg,5,1,162030
48398,Men,Apparel,Bottomwear,Jeans,French Connection Men Blue Jeans,1082,Guard Random,1233,48398.jpg,5,24,1308138
49078,Women,Personal Care,Eyes,Eyeshadow,Deborah HiTech Trio Smoky Eyes Eye Shadow 04,763,Sanguine Skincare,681,49078.jpg,5,4,516551
31162,Unisex,Apparel,Bottomwear,Jeans,Gini and Jony Kids Unisex Blue Jeans,365,Spicy Dinner,656,31162.jpg,3,2,238710
27007,Women,Apparel,Bottomwear,Jeggings,Jealous 21 Women Dark Blue Jeggings,1131,Bed Random,130,27007.jpg,4,26,117624
50969,Women,Apparel,Innerwear,Bra,Enamor Women Plum Bra,1025,Clear Prints,1009,50969.jpg,1,2,1032175
41215,Men,Footwear,Flip Flops,Flip Flops,Lotto Men Red Flip Flops,1156,Friend Random,586,41215.jpg,2,19,655452
37295,Men,Accessories,Watches,Watches,Casio Enticer Men Black Analogue Watches (A501) MTD-1065B-1A2VDF,527,XYZ,1184,37295.jpg,4,0,623968
36347,Men,Accessories,Ties,Ties,Reid & Taylor Men Blue Tie,1092,Ten Fold Security,375,36347.jpg,1,6,402948
52602,Women,Accessories,Bags,Clutches,Mod'acc Women Green Clutch,445,Bed Random,1112,52602.jpg,2,10,490390
25334,Women,Accessories,Watches,Watches,Casio Sheen Women Silver Analogue Watches (SH111) SHN-4015D-7ADR,375,Friend Random,536,25334.jpg,3,9,197625
5818,Men,Apparel,Topwear,Tshirts,ADIDAS Men's Plugs White T-shirt,745,GenosisX,1070,5818.jpg,4,7,791935
39559,Men,Accessories,Wallets,Wallets,Hidekraft Men Brown Wallet,724,GenosisX,279,39559.jpg,2,16,190412
41443,Men,Footwear,Shoes,Sports Shoes,Lee Cooper Men White Sports Shoes,990,XYZ,358,41443.jpg,1,27,327690
40591,Women,Apparel,Topwear,Kurtas,Aurelia Women Blue Kurta,607,Guard Random,1348,40591.jpg,3,29,800633
33063,Men,Apparel,Topwear,Shirts,U.S. Polo Assn. Denim Co. Men Checked Khaki Shirts,969,Transit Random,951,33063.jpg,2,8,913767
52054,Men,Apparel,Topwear,Tshirts,Myntra Men White T-shirt,709,XYZ,752,52054.jpg,3,27,514025
7541,Men,Apparel,Topwear,Tshirts,Nike Men's Manu Core Black T-shirt,1079,Bed Random,1003,7541.jpg,1,24,1056341
16116,Men,Footwear,Sandal,Sandals,Numero Uno Men Casual Green Slipper,1175,Guard Random,176,16116.jpg,3,10,195050
43314,Women,Apparel,Topwear,Sweaters,United Colors of Benetton Women Yellow Sweater,1226,Strat Security,241,43314.jpg,5,6,288110
55271,Women,Personal Care,Makeup,Kajal and Eyeliner,Lakme Black Impact Eye Liner,930,Bed Random,815,55271.jpg,1,7,751440
34080,Men,Footwear,Shoes,Casual Shoes,Clarks Men Sentry Slip Mahogany Leather Brown Shoes,523,Spicy Dinner,476,34080.jpg,5,29,233781
23037,Men,Apparel,Topwear,Shirts,Arrow Men Black Striped Shirt,1308,Friend Random,573,23037.jpg,3,23,719400
54165,Women,Accessories,Jewellery,Necklace and Chains,Femella Bronze Necklace,923,GenosisX,1198,54165.jpg,3,21,1086371
26545,Men,Footwear,Sandal,Sandals,ID Men Black Sandals,1153,XYZ,322,26545.jpg,3,12,357430
10027,Women,Apparel,Topwear,Tshirts,Nike Women's White Tshirt,528,GenosisX,39,10027.jpg,3,12,14256
14487,Men,Footwear,Shoes,Casual Shoes,Flying Machine Men Casual Black Casual Shoes,827,Spicy Dinner,1449,14487.jpg,2,5,1194188
24020,Men,Apparel,Topwear,Tshirts,Locomotive Men Printed Charcoal T-shirt,1178,Clear Prints,1375,24020.jpg,3,11,1606792
33097,Women,Footwear,Shoes,Heels,Catwalk Women Silver Flats,1096,Spicy Dinner,47,33097.jpg,5,20,29592
59448,Men,Apparel,Topwear,Shirts,Arrow Sport Men White Check Slim Fit Shirt,548,Transit Random,1258,59448.jpg,5,17,680068
15767,Men,Apparel,Innerwear,Innerwear Vests,Facit Men Grey Innerwear Vest,1147,Spicy Dinner,1460,15767.jpg,2,5,1668885
4330,Unisex,Apparel,Topwear,Tshirts,Tantra Kid's Unisex Caution Blue Kidswear,844,Sanguine Skincare,1269,4330.jpg,1,9,1063440
20480,Women,Accessories,Wallets,Wallets,Baggit Women Grey Printed Wallet,1423,Clear Prints,228,20480.jpg,2,23,291715
18844,Men,Apparel,Topwear,Tshirts,Puma Men Graphic Print White Tshirt,927,Guard Random,1284,18844.jpg,1,5,1185633
48708,Women,Accessories,Jewellery,Earrings,Lucera Women Gold Earrings,846,Sanguine Skincare,887,48708.jpg,3,20,733482
12542,Women,Apparel,Topwear,Tshirts,Tantra Women Blue Printed T-shirt,1333,Strat Security,1176,12542.jpg,3,3,1563609
42232,Women,Apparel,Topwear,Tops,Sepia Women Blue Top,709,Guard Random,876,42232.jpg,4,12,612576
59810,Men,Apparel,Topwear,Tshirts,United Colors of Benetton Men White T-shirt,1296,Bed Random,804,59810.jpg,4,5,1035504
56064,Women,Personal Care,Lips,Lip Gloss,Colorbar Extra Durable Fashion Fushia Lip Color 002,953,Spicy Dinner,479,56064.jpg,4,7,449816
25596,Women,Apparel,Apparel Set,Kurta Sets,Vishudh Women Mustard Yellow & Navy Churidar Kurta with Dupatta,521,Transit Random,1092,25596.jpg,5,24,556428
37053,Women,Accessories,Belts,Belts,Lino Perros Women Black Belt,1470,Strat Security,92,37053.jpg,4,27,95550
21136,Women,Apparel,Topwear,Sweaters,s.Oliver Women Stripes Navy Blue Sweater,323,GenosisX,804,21136.jpg,4,8,257108
42656,Women,Apparel,Topwear,Kurtas,Alma Women White Printed Kurta,391,Bed Random,630,42656.jpg,3,23,237337
43784,Women,Accessories,Jewellery,Earrings,Royal Diadem Maroon Earrings,543,Transit Random,1260,43784.jpg,5,11,678207
54733,Men,Footwear,Shoes,Casual Shoes,Vans Men Brown 106 Moc Shoes,312,XYZ,777,54733.jpg,2,11,238992
17666,Women,Footwear,Shoes,Heels,Catwalk Women Classic Multi Heels,679,Guard Random,1129,17666.jpg,1,24,750295
3743,Unisex,Apparel,Topwear,Tshirts,Tantra Kid's Gizmo Orange Kidswear,854,Transit Random,731,3743.jpg,2,4,620858
31196,Men,Accessories,Wallets,Wallets,Cabarelli Men Black & Beige Wallet,980,GenosisX,1197,31196.jpg,1,10,1163260
54501,Women,Accessories,Bags,Handbags,Lino Perros Women Brown Handbag,341,Guard Random,505,54501.jpg,2,26,163339
11591,Women,Apparel,Topwear,Kurtas,W Women Printed Blue Kurtas,619,Strat Security,983,11591.jpg,2,24,593621
53724,Women,Footwear,Flip Flops,Flip Flops,ADIDAS Women Blue Flip Flops,749,Blue Smoke,230,53724.jpg,4,10,164780
4566,Men,Footwear,Shoes,Sports Shoes,Nike Men's Court SH White Shoe,869,Friend Random,278,4566.jpg,5,11,232023
45641,Men,Apparel,Innerwear,Briefs,Park Avenue Men Grey Swank Briefs,1478,Unique Trends,1051,45641.jpg,4,3,1548944
21304,Women,Accessories,Eyewear,Sunglasses,Celine Dion Women Brown Frame Sunglasses,903,XYZ,233,21304.jpg,3,13,198660
27832,Men,Accessories,Belts,Belts,Bulchee Men Brown And Black Reversible Belt,1308,Unique Trends,283,27832.jpg,2,9,358392
28046,Men,Apparel,Innerwear,Briefs,Jockey ELANCE Men Grey Brief 1008,406,GenosisX,530,28046.jpg,3,27,204218
19701,Men,Apparel,Topwear,Shirts,United Colors of Benetton Men Striped Blue Shirt,484,Spicy Dinner,90,19701.jpg,3,30,29040
39306,Men,Footwear,Shoes,Casual Shoes,Red Chief Men Black Casual Shoes,819,GenosisX,813,39306.jpg,4,19,650286
58331,Men,Footwear,Flip Flops,Flip Flops,Lotto Men Red Flip Flops,797,Strat Security,1491,58331.jpg,4,1,1187530
43779,Women,Accessories,Jewellery,Earrings,Royal Diadem White Earrings,306,Transit Random,41,43779.jpg,2,19,6732
44138,Men,Personal Care,Fragrance,Perfume and Body Mist,Dunhill Men Desire Blue Perfume,473,Bed Random,1440,44138.jpg,4,10,676390
28610,Men,Accessories,Headwear,Caps,Nike Men Red Cap,1443,Strat Security,827,28610.jpg,3,19,1165944
19157,Men,Apparel,Topwear,Tshirts,United Colors of Benetton Men Printed White Tshirt,487,XYZ,183,19157.jpg,3,28,75485
16923,Men,Apparel,Topwear,Shirts,Spykar Men Black Shirt,424,Spicy Dinner,1160,16923.jpg,5,30,479120
55876,Women,Personal Care,Nails,Nail Polish,Colorbar Exclusive Nail Lacquer 76,1311,GenosisX,175,55876.jpg,1,16,208449
34841,Men,Footwear,Shoes,Sports Shoes,ADIDAS Men Duramo 4 Lea White Sports Shoes,1248,Spicy Dinner,664,34841.jpg,1,16,808704
59687,Women,Apparel,Innerwear,Briefs,Avirate Black Boyshort Brief,1401,Strat Security,1311,59687.jpg,3,1,1835310
20489,Women,Accessories,Bags,Handbags,Baggit Women Zanzeel Taj Black Handbag,738,Clear Prints,509,20489.jpg,3,0,375642
17039,Men,Footwear,Shoes,Casual Shoes,Gas Men Skate 001 Casual Shoe,334,Blue Smoke,170,17039.jpg,2,16,51436
48701,Women,Accessories,Jewellery,Earrings,Lucera Women Silver Earrings,1088,Spicy Dinner,90,48701.jpg,4,12,84864
9426,Men,Apparel,Topwear,Shirts,John Miller Men Solid Grey Shirt,373,XYZ,1024,9426.jpg,4,13,377103
34089,Men,Footwear,Shoes,Casual Shoes,Numero Uno Men Black Casual Shoes,950,Blue Smoke,385,34089.jpg,2,14,352450
19391,Men,Apparel,Topwear,Tshirts,ADIDAS Men Printed Blue Tshirt,584,Clear Prints,845,19391.jpg,5,22,480632
9614,Men,Apparel,Topwear,Shirts,Indigo Nation Men Bwd Plaids Blue Shirts,684,Clear Prints,1214,9614.jpg,3,27,811908
6238,Men,Apparel,Topwear,Tshirts,UCB Men's United Colors Flock Grey T-shirt,648,Bed Random,918,6238.jpg,3,6,590976
50994,Women,Apparel,Innerwear,Bra,Enamor Black Smooth Bra,1323,Friend Random,88,50994.jpg,4,11,101871
38220,Unisex,Accessories,Eyewear,Sunglasses,Polaroid Unisex Sunglasses,791,Bed Random,1314,38220.jpg,3,6,1034628
59819,Men,Apparel,Topwear,Shirts,United Colors of Benetton Men Blue Shirt,781,Strat Security,618,59819.jpg,2,8,476410
