,id,gender,masterCategory,subCategory,articleType,productDisplayName,price,sellers,sold,filename,link
10775,42867,Women,Accessories,Bags,Handbags,French Connection Women Black Winter Quilt Cross Sling Bag,687,Unique Trends,596,42867.jpg,http://assets.myntassets.com/v1/images/style/properties/cd71ff2e97578b42b77491b12b1477f9_images.jpg
10776,17259,Men,Apparel,Topwear,Tshirts,U.S. Polo Assn. Men Solid Black  Polo Tshirt,736,Spicy Dinner,667,17259.jpg,http://assets.myntassets.com/v1/images/style/properties/4578aa913409cf0541b3ac909789f4fa_images.jpg
10777,54902,Men,Apparel,Topwear,Tshirts,Do u speak green Men Orange T-shirt,1305,Ten Fold Security,893,54902.jpg,http://assets.myntassets.com/v1/images/style/properties/Do-u-speak-green-Men-Rust-T-shirt_8810a1dce52573d465b285fb11d3ba9f_images.jpg
10778,48561,Men,Accessories,Jewellery,Bracelet,Revv Men Steel Bracelet,880,Blue Smoke,224,48561.jpg,http://assets.myntassets.com/v1/images/style/properties/ff92cbb47568f1942d4b894e151b7deb_images.jpg
10779,3972,Women,Apparel,Topwear,Tops,Jealous 21 Women Black Basic Top,975,Blue Smoke,138,3972.jpg,http://assets.myntassets.com/v1/images/style/properties/47e2bc63987dcbd4601e734196916578_images.jpg
10780,18023,Women,Accessories,Belts,Belts,Lino Perros Women Printed Cream Belt,1050,Ten Fold Security,791,18023.jpg,http://assets.myntassets.com/v1/images/style/properties/5862f2965a6106fecb9eaf0bc5e0b38c_images.jpg
10781,58561,Women,Apparel,Bottomwear,Jeans,Puma Women Blue Jeans,857,Sanguine Skincare,1038,58561.jpg,http://assets.myntassets.com/v1/images/style/properties/Puma-Women-Blue-Jeans_b740af7aff86fb42e434cafa7c076336_images.jpg
10782,44902,Men,Apparel,Bottomwear,Shorts,Puma Men  Black Shorts,1270,Clear Prints,1474,44902.jpg,http://assets.myntassets.com/v1/images/style/properties/9a3d56bc4b20d000a4c7f4c5f9bb6505_images.jpg
10783,46669,Men,Personal Care,Fragrance,Deodorant,Rasasi Men Deo,1135,Bed Random,1445,46669.jpg,http://assets.myntassets.com/v1/images/style/properties/9537bca232bc82b4032254f27ddedded_images.jpg
10784,34249,Men,Apparel,Bottomwear,Shorts,Proline Black Lounge Shorts S11-BK/SGML,882,Sanguine Skincare,340,34249.jpg,http://assets.myntassets.com/v1/images/style/properties/Proline-Men-Black-Shorts_65d132df4b93a5a2aaab9675fffa15b9_images.jpg
10785,8734,Men,Apparel,Topwear,Shirts,Indigo Nation Men Striped Shirt,952,Clear Prints,122,8734.jpg,http://assets.myntassets.com/v1/images/style/properties/8c4ba1664431e38650da31d81fa69bf4_images.jpg
10786,39764,Women,Apparel,Bottomwear,Trousers,Arrow Woman Navy Blue Trouser,358,Strat Security,1433,39764.jpg,http://assets.myntassets.com/v1/images/style/properties/20431637d7947cb657f79db6de740084_images.jpg
10787,46803,Men,Footwear,Shoes,Sports Shoes,Nike Men White Sports Shoes,1178,Sanguine Skincare,1414,46803.jpg,http://assets.myntassets.com/v1/images/style/properties/14277f4c3952472862d025292b8d35b5_images.jpg
10788,55428,Women,Personal Care,Lips,Lipstick,Revlon MoistureStay Garnet Lipcolor 46,1168,Unique Trends,744,55428.jpg,http://assets.myntassets.com/v1/images/style/properties/Revlon-MoistureStay-Garnet-Lipcolor-46_6c4dc772660f5c11af649b0d1829dc50_images.jpg
10789,29192,Men,Accessories,Bags,Backpacks,United Colors of Benetton Men Black Backpack,1333,Friend Random,758,29192.jpg,http://assets.myntassets.com/v1/images/style/properties/c23afedf2ad0eb3e43097bc230d78d73_images.jpg
10790,14018,Men,Apparel,Topwear,Tshirts,Nike Men Stripes Grey Polo Tshirts,486,Sanguine Skincare,1109,14018.jpg,http://assets.myntassets.com/v1/images/style/properties/7d5f4819dc4f4330b577ba5c7d26fb82_images.jpg
10791,41028,Men,Accessories,Headwear,Caps,Lee Men Olive Cap,969,Blue Smoke,1313,41028.jpg,http://assets.myntassets.com/v1/images/style/properties/6e9974d057395a1aefd2185476175559_images.jpg
10792,36946,Men,Footwear,Shoes,Sports Shoes,Fila Men DLS Temporal Grey Sports Shoes,608,Bed Random,565,36946.jpg,http://assets.myntassets.com/v1/images/style/properties/d5b5d695d027d964c4431db9684f6230_images.jpg
10793,37894,Women,Apparel,Bottomwear,Tights,Happy Socks Women Black & Grey Tights,1394,Unique Trends,238,37894.jpg,http://assets.myntassets.com/v1/images/style/properties/77c9dbd1fccd19058e98183c8e2211e5_images.jpg
10794,58939,Men,Accessories,Watches,Watches,Tommy Hilfiger Men Black Dial Chronograph Watch TH1790731-D,757,Guard Random,754,58939.jpg,http://assets.myntassets.com/v1/images/style/properties/Tommy-Hilfiger-Men-Black-Dial-Chronograph-Watch_83127343816594e1f265f05c8666563c_images.jpg
10795,28272,Men,Personal Care,Fragrance,Deodorant,Old Spice Men Musk Deodorant,304,Friend Random,615,28272.jpg,http://assets.myntassets.com/assets/images/28272/2016/2/25/11456382490524-Old-Spice-Men-Musk-Deodorant-5361456382490497-1.jpg
10796,22748,Women,Apparel,Topwear,Kurtas,BIBA Women Printed Blue Kurta,875,XYZ,1391,22748.jpg,http://assets.myntassets.com/v1/images/style/properties/ebc0c9ea8f8f95ef14d28f508cdec3c3_images.jpg
10797,48151,Women,Accessories,Wallets,Wallets,Fossil Women Red Wallet,829,Sanguine Skincare,1088,48151.jpg,http://assets.myntassets.com/v1/images/style/properties/83bfa031d45963633445b02389a3eaff_images.jpg
10798,29166,Girls,Apparel,Dress,Dresses,United Colors of Benetton Girls Polka Dot Navy Blue Dress,1076,Guard Random,70,29166.jpg,http://assets.myntassets.com/v1/images/style/properties/United-Colors-of-Benetton-Girls-Polka-Dot-Navy-Blue-Dress_fb4f5a434ade4269cbb20584b1c93e71_images.jpg
10799,35539,Girls,Footwear,Sandal,Sandals,Enroute Teens Purple Sandals,1336,XYZ,1073,35539.jpg,http://assets.myntassets.com/v1/images/style/properties/405ca6e4696be88afeb7596e621357d9_images.jpg
10800,1827,Men,Footwear,Shoes,Sports Shoes,Nike Men's Downshifter White/Blue Shoe,1211,Unique Trends,456,1827.jpg,http://assets.myntassets.com/v1/images/style/properties/e9441f875b874c180252e0a7f1a42d8f_images.jpg
10801,15902,Unisex,Footwear,Flip Flops,Flip Flops,Warner Bros Kids Unisex TJ Cheese Flops Purple Slippers,521,Friend Random,781,15902.jpg,http://assets.myntassets.com/v1/images/style/properties/49efb09a29484d70cd055665d09f0fb8_images.jpg
10802,59023,Women,Footwear,Shoes,Heels,Carlton London Women Black Flats,1334,Sanguine Skincare,270,59023.jpg,http://assets.myntassets.com/v1/images/style/properties/Carlton-London-Women-Black-Sandals_42ea7eb1162fecb5bdd9153fd8fcbfa4_images.jpg
10803,56857,Men,Footwear,Flip Flops,Flip Flops,United Colors of Benetton Men Blue Flip Flops,1484,GenosisX,876,56857.jpg,http://assets.myntassets.com/v1/images/style/properties/United-Colors-of-Benetton-Men-Blue-Flip-Flops_107a61000898d7584a5f4d4680540053_images.jpg
10804,5689,Men,Footwear,Shoes,Casual Shoes,Skechers Men's Liquid Roggers Black Shoe,1376,Clear Prints,1104,5689.jpg,http://assets.myntassets.com/v1/images/style/properties/f2571d539c1e7161eaf5ac27b441d475_images.jpg
10805,30279,Men,Accessories,Eyewear,Sunglasses,Speedo Men Sheet Sunglasses,431,Bed Random,1471,30279.jpg,http://assets.myntassets.com/v1/images/style/properties/34cc735ce76a5d11f0bba4f232d4aca9_images.jpg
10806,8196,Men,Apparel,Topwear,Shirts,Locomotive Men Solid Poplin Lamech Navy Blue Shirts,1331,XYZ,1215,8196.jpg,http://assets.myntassets.com/v1/images/style/properties/8aed11031609c36a2cc834931cfec256_images.jpg
10807,17803,Women,Apparel,Topwear,Tshirts,Chhota Bheem Kids Girl  I Love to Play Pink Tshirt,1062,Clear Prints,1286,17803.jpg,http://assets.myntassets.com/v1/images/style/properties/3804cd49b5912b5e395b4d5fedf3a99d_images.jpg
10808,23804,Men,Footwear,Shoes,Casual Shoes,Puma Men Black Wirko Shoes,907,Sanguine Skincare,1068,23804.jpg,http://assets.myntassets.com/v1/images/style/properties/347c6a80c7081258048fd6f9c971beb2_images.jpg
10809,42833,Women,Accessories,Bags,Handbags,French Connection Women Black Croc Handbag,1464,Bed Random,155,42833.jpg,http://assets.myntassets.com/v1/images/style/properties/7ff2cfa64361d068988c2fcc964a33b4_images.jpg
10810,29502,Women,Accessories,Watches,Watches,Giordano Women White Dial Watch,818,Blue Smoke,697,29502.jpg,http://assets.myntassets.com/v1/images/style/properties/fe1b86d3f2fe8839d8960fbdf1e48e3d_images.jpg
10811,59675,Women,Footwear,Shoes,Flats,Rocia Women Charcoal & Teal Flats,697,Bed Random,968,59675.jpg,http://assets.myntassets.com/v1/images/style/properties/Rocia-Women-Charcoal---Teal-Sandals_2595f4b2083210ccb0464e96c2e6e268_images.jpg
10812,38642,Men,Apparel,Topwear,Tshirts,Nike Men Cricket Navy Blue Polo T-shirt,456,Guard Random,1044,38642.jpg,http://assets.myntassets.com/v1/images/style/properties/0a0f84a1be251c0e027384957ff50d3e_images.jpg
10813,32378,Women,Apparel,Dress,Dresses,Arrow Woman Printed Multi Coloured Dress,1353,Guard Random,1473,32378.jpg,http://assets.myntassets.com/v1/images/style/properties/af5d2eeb8bfeda8365cc05fcf7433eb7_images.jpg
10814,39790,Men,Apparel,Topwear,Shirts,Peter England Men Blue Formal Shirt,669,Spicy Dinner,303,39790.jpg,http://assets.myntassets.com/v1/images/style/properties/308926263a3dbf80153ed7b4b63d6397_images.jpg
10815,2467,Men,Accessories,Headwear,Caps,Nike Men White Cap,979,XYZ,1110,2467.jpg,http://assets.myntassets.com/v1/images/style/properties/Nike-Men-Classic-Swoosh-White-Cap_a0e48ad2b9c372b64c4df163b7546046_images.jpg
10816,27205,Men,Apparel,Bottomwear,Shorts,Doodle Kids Boy Dark Blue Shorts,1493,Guard Random,458,27205.jpg,http://assets.myntassets.com/v1/images/style/properties/e96e176bfc57ed357fb9ce5725729616_images.jpg
10817,52400,Women,Apparel,Loungewear and Nightwear,Nightdress,Red Rose Women Pink Nightdress,1177,Bed Random,1228,52400.jpg,http://assets.myntassets.com/v1/images/style/properties/Red-Rose-Women-Pink-Nightdress_3bf78507d7e4edef89053d24bed13876_images.jpg
10818,44565,Men,Footwear,Sandal,Sandals,Coolers Men Black Sandals,1340,XYZ,242,44565.jpg,http://assets.myntassets.com/v1/images/style/properties/591c0800d6945f0dbaf3f9aafd0ac0cb_images.jpg
10819,33437,Women,Accessories,Bags,Handbags,Baggit Women Confident Gipsy Blue Handbag,349,Transit Random,729,33437.jpg,http://assets.myntassets.com/v1/images/style/properties/d0ea9e76646ae7dea4d93020f0b64b1c_images.jpg
10820,52632,Women,Accessories,Bags,Handbags,Mod-acc Women Blue Handbag,1071,Guard Random,1316,52632.jpg,http://assets.myntassets.com/v1/images/style/properties/Mod-acc-Women-Blue-Handbag_2616165cc088f13f2d7913d61bcabf28_images.jpg
10821,25760,Men,Apparel,Topwear,Suspenders,Lino Perros Men Black Suspenders,320,Ten Fold Security,1080,25760.jpg,http://assets.myntassets.com/v1/images/style/properties/Lino-Perros-Men-Black-Suspenders_8e6ea9fe084ce3d00b86332c2567dab9_images.jpg
10822,11555,Women,Apparel,Topwear,Kurtas,W Women Printed Pink Kurtas,927,Unique Trends,1183,11555.jpg,http://assets.myntassets.com/v1/images/style/properties/0051598d7dcf1ede01d50d70cf7aa372_images.jpg
10823,50165,Women,Footwear,Shoes,Heels,Rocia Women Black Wedges,1196,Blue Smoke,463,50165.jpg,http://assets.myntassets.com/v1/images/style/properties/decc6b92b613ac91f04a6e56f3b35e35_images.jpg
10824,7327,Men,Footwear,Shoes,Casual Shoes,Red Tape Men's Casual Black Shoe,1327,Guard Random,476,7327.jpg,http://assets.myntassets.com/v1/images/style/properties/26d3db59390a7fe6ec27832474c68800_images.jpg
10825,36713,Women,Personal Care,Fragrance,Perfume and Body Mist,Bulgari Women Omnia Perfume,720,GenosisX,403,36713.jpg,http://assets.myntassets.com/v1/images/style/properties/dea43c55369a587ef143649933431965_images.jpg
10826,40793,Men,Footwear,Shoes,Casual Shoes,Quiksilver Men White Shoes,502,GenosisX,1087,40793.jpg,http://assets.myntassets.com/v1/images/style/properties/cfb8c9b888ce60051d78b5f356f1cb41_images.jpg
10827,43116,Women,Personal Care,Fragrance,Perfume and Body Mist,GUESS Seductive Women EDT Spray,436,Ten Fold Security,1101,43116.jpg,http://assets.myntassets.com/assets/images/43116/2018/10/8/37f1ac61-0a34-45c1-8dfc-b32973323d581538980113168-GUESS-Seductive-Women-EDP-Spray-581538980112492-1.jpg
10828,2231,Men,Footwear,Sandal,Sandals,Puma Men Grey Sandal,320,XYZ,455,2231.jpg,http://assets.myntassets.com/v1/images/style/properties/748535ea6807605e74d6d10b15ad7b4a_images.jpg
10829,16314,Men,Apparel,Topwear,Tshirts,Peter England Men Printed Purple TShirt,782,Friend Random,311,16314.jpg,http://assets.myntassets.com/v1/images/style/properties/73a94f0cb56f237e8100cbee7b85b58d_images.jpg
10830,22121,Men,Footwear,Shoes,Formal Shoes,Provogue Men Black Formal Shoes,1455,Clear Prints,392,22121.jpg,http://assets.myntassets.com/v1/images/style/properties/adf4f067fb05570814ffef7a20eb8c8e_images.jpg
10831,35196,Unisex,Accessories,Bags,Backpacks,Wildcraft Unisex Red & Black Backpack,881,XYZ,1289,35196.jpg,http://assets.myntassets.com/v1/images/style/properties/0f682c0e7cf12a1215055f1dfb847e93_images.jpg
10832,55241,Women,Personal Care,Makeup,Foundation and Primer,Lakme Perfecting Natural Shell Liquid Foundation,526,Blue Smoke,119,55241.jpg,http://assets.myntassets.com/assets/images/55241/2018/5/3/11525323530672-Lakme-Perfecting-Natural-Shell-Liquid-Foundation-2301525323530648-1.jpg
10833,22313,Men,Apparel,Topwear,Jackets,Wildcraft Men Black Fleece Jacket,347,Strat Security,1019,22313.jpg,http://assets.myntassets.com/v1/images/style/properties/Wildcraft-Women-Beige-Top_4043af7528a041cc01801ed259d52939_images.jpg
10834,21596,Men,Apparel,Topwear,Shirts,United Colors of Benetton Men Stripes Grey Shirts,392,Transit Random,1284,21596.jpg,http://assets.myntassets.com/v1/images/style/properties/7d4f0e04f369bc569fe80fad4f98590e_images.jpg
10835,41473,Women,Footwear,Shoes,Heels,Carlton London Women Beige Heels,1337,Transit Random,1252,41473.jpg,http://assets.myntassets.com/v1/images/style/properties/fbad522ede76d8cc3af6201a7e896361_images.jpg
10836,25136,Women,Accessories,Bags,Clutches,Lino Perros Women Gold Clutch,1428,GenosisX,1241,25136.jpg,http://assets.myntassets.com/v1/images/style/properties/Lino-Perros-Women-Gold-Clutch_7db7a9edb1ceb62a17694f249a69bb1c_images.jpg
10837,20682,Men,Footwear,Shoes,Casual Shoes,Buckaroo Men Itotia Brown Casual Shoes,617,Friend Random,757,20682.jpg,http://assets.myntassets.com/v1/images/style/properties/8cb72e72e4412efcb0e26442eefcd4a1_images.jpg
10838,21750,Women,Footwear,Shoes,Casual Shoes,Vans Women Banyon Charcoal Casual Shoes,953,Blue Smoke,470,21750.jpg,http://assets.myntassets.com/v1/images/style/properties/8afbbf9661bd4b5fc303b6c14e13e1b0_images.jpg
10839,40767,Men,Accessories,Headwear,Caps,Quiksilver Men Grey Firsty Fishtails Cap,1315,XYZ,871,40767.jpg,http://assets.myntassets.com/v1/images/style/properties/422e79ff5ab62ece82cced4017bcab46_images.jpg
10840,3317,Men,Apparel,Topwear,Tshirts,CSK Mens Fangear Polo Jersey,454,Unique Trends,701,3317.jpg,http://assets.myntassets.com/assets/images/3317/2018/2/28/11519817019763-CSK-Mens-Fangear-Polo-Jersey-2731519817019304-1.jpg
10841,7585,Men,Apparel,Topwear,Tshirts,Nike Men's As Drip Swoosh Black T-shirt,887,Strat Security,346,7585.jpg,http://assets.myntassets.com/v1/images/style/properties/c4c6975495e4daab48cd2615c1f3d351_images.jpg
10842,17000,Women,Footwear,Shoes,Flats,Rocia Women White Heels,463,Guard Random,576,17000.jpg,http://assets.myntassets.com/v1/images/style/properties/3d1f671b1b0a342a19978c7d37396a09_images.jpg
10843,18874,Men,Footwear,Shoes,Formal Shoes,Franco Leone Men Formal Black Shoes,977,GenosisX,449,18874.jpg,http://assets.myntassets.com/v1/images/style/properties/9b9d3417a77ef5d58bc56f9dcc5f8c9f_images.jpg
10844,34282,Women,Apparel,Topwear,Dupatta,Fabindia Women Pink Dupatta,834,Unique Trends,1295,34282.jpg,http://assets.myntassets.com/v1/images/style/properties/134df36a35c1b13bc1f29719e641b6fc_images.jpg
10845,37407,Women,Accessories,Bags,Handbags,Murcia Women Denim Print Lavender Handbag,1086,Bed Random,148,37407.jpg,http://assets.myntassets.com/v1/images/style/properties/ab78add9a58d3fa0329388d991172ddf_images.jpg
10846,14685,Men,Apparel,Topwear,Tshirts,Basics Men Yellow Striped Polo T-shirt,1120,XYZ,1477,14685.jpg,http://assets.myntassets.com/v1/images/style/properties/b0e5b9341e7d2e8f2c9094c3d64f64c2_images.jpg
10847,4300,Men,Apparel,Topwear,Tshirts,Tantra Men's Guitar Gods Green T-shirt,1104,Blue Smoke,960,4300.jpg,http://assets.myntassets.com/v1/images/style/properties/912298b67412434837d5d87a2bc44b6f_images.jpg
10848,32175,Women,Footwear,Shoes,Sports Shoes,ADIDAS Women Core 50 Black Sports Shoes,1218,Clear Prints,311,32175.jpg,http://assets.myntassets.com/v1/images/style/properties/6d5c06c6c66792eb4603410422889d11_images.jpg
10849,17464,Women,Apparel,Innerwear,Bra,Beyouty Women Zena BR 01 Pink Bra,825,Transit Random,1208,17464.jpg,http://assets.myntassets.com/v1/images/style/properties/3c1974d99cf927333774a4f56f4d3ff8_images.jpg
10850,6033,Men,Apparel,Topwear,Tshirts,UCB Men's VNeck With Contrast Logo Black T-shirt,1013,Strat Security,608,6033.jpg,http://assets.myntassets.com/v1/images/style/properties/2e25b091febda0a69483a035f6f83399_images.jpg
10851,4764,Men,Apparel,Topwear,Tshirts,ADIDAS Men's White Polo T-shirt,1498,Unique Trends,305,4764.jpg,http://assets.myntassets.com/v1/images/style/properties/418972f66a0f9ab40007c19c0dc5a066_images.jpg
10852,56868,Women,Footwear,Shoes,Flats,HM Women Brown Shoes,431,Blue Smoke,961,56868.jpg,http://assets.myntassets.com/v1/images/style/properties/HM-Women-Brown-Shoes_4dbdcba7ca2d31ad21d2e7a556c28d33_images.jpg
10853,11793,Women,Apparel,Topwear,Kurtas,Vishudh Women Pink Pigment Printed Kurta,1128,Unique Trends,1465,11793.jpg,http://assets.myntassets.com/v1/images/style/properties/3fd04351f4afb716f0666cb09f97a2b6_images.jpg
10854,40131,Boys,Apparel,Topwear,Shirts,Gini and Jony Boys Customised White Shirt,1049,GenosisX,70,40131.jpg,http://assets.myntassets.com/v1/images/style/properties/2570e26c542a63b1363836958add61ac_images.jpg
10855,36383,Men,Accessories,Socks,Socks,Reid & Taylor Men Grey Socks,1306,Spicy Dinner,209,36383.jpg,http://assets.myntassets.com/v1/images/style/properties/b7774f99d4e526058c8b61f781bea007_images.jpg
10856,30074,Women,Accessories,Watches,Watches,Ed Hardy Women White Dial Watch,1294,Bed Random,1454,30074.jpg,http://assets.myntassets.com/v1/images/style/properties/Ed-Hardy-Women-White-Dial-Watch_cf4bc0d0aff05528f0f01b6e569b49a1_images.jpg
10857,9249,Men,Apparel,Topwear,Shirts,Mark Taylor Men Solid Cream Shirts,940,Friend Random,573,9249.jpg,http://assets.myntassets.com/v1/images/style/properties/2977b11ae8900f097e2bb9bc45af97a6_images.jpg
10858,30848,Women,Apparel,Topwear,Kurtas,Fabindia Women White Printed Kurta,569,Transit Random,1443,30848.jpg,http://assets.myntassets.com/v1/images/style/properties/Fabindia-Women-White-Printed-Kurta_c9900b81bbbe0e44e2000992577bd005_images.jpg
10859,50191,Women,Apparel,Innerwear,Camisoles,Hanes Women Black Cotton - Stretch Camisole,1493,XYZ,688,50191.jpg,http://assets.myntassets.com/v1/images/style/properties/f55c514af4f788dd49c084c177d8f14b_images.jpg
10860,16784,Unisex,Accessories,Watches,Watches,ADIDAS Originals Unisex Black Dial Chronograph Watch ADH2584,917,Bed Random,330,16784.jpg,http://assets.myntassets.com/v1/images/style/properties/1f80335ae6454d2331886ad0811bf5c8_images.jpg
10861,48532,Men,Footwear,Flip Flops,Flip Flops,Calvin Klein Men Black Flip Flops,641,Blue Smoke,1156,48532.jpg,http://assets.myntassets.com/v1/images/style/properties/504ff9c7fa46ff558895960b72de4959_images.jpg
10862,55883,Women,Personal Care,Nails,Nail Polish,Colorbar Exclusive Nail Lacquer 44,1097,Unique Trends,1348,55883.jpg,http://assets.myntassets.com/assets/images/55883/2019/1/10/eecec5cf-6d3a-4357-9af1-dec7bf6e2dbd1547124692889-Colorbar-Exclusive-Nail-Lacquer-44-9831547124692780-1.jpg
10863,54951,Men,Apparel,Topwear,Tshirts,Do u speak green Men Red T-shirt,997,Bed Random,65,54951.jpg,http://assets.myntassets.com/v1/images/style/properties/Do-u-speak-green-Men-Red-T-shirt_f16113b9de06fa953844fd89205d6ca6_images.jpg
10864,53348,Men,Apparel,Innerwear,Boxers,Smugglerz Men Blue and White Check Boxers,993,Ten Fold Security,606,53348.jpg,http://assets.myntassets.com/v1/images/style/properties/Smugglerz-Men-Blue-and-White-Check-Boxers_6fd476c7e1b26e155e529f48cc538eb2_images.jpg
10865,4936,Women,Apparel,Dress,Dresses,Gini and Jony Girl's Veata White Black Pink Infants Kidswear,1200,Spicy Dinner,321,4936.jpg,http://assets.myntassets.com/v1/images/style/properties/a78c09f65d277c93fea636d2a50d60db_images.jpg
10866,32971,Men,Apparel,Topwear,Tshirts,Angry Birds Men Printed Blue T-shirt,913,Ten Fold Security,485,32971.jpg,http://assets.myntassets.com/v1/images/style/properties/90b4d0e2035e7a416af56ea270b29e83_images.jpg
10867,38477,Women,Accessories,Wallets,Wallets,Baggit Women Black Wallet,320,Transit Random,306,38477.jpg,http://assets.myntassets.com/v1/images/style/properties/bb1cd69bdf1645481ecdcda71ae8797f_images.jpg
10868,45823,Women,Footwear,Shoes,Heels,Senorita Women Orange Flats,602,Transit Random,786,45823.jpg,http://assets.myntassets.com/v1/images/style/properties/3f259faf3326977d53e512764975dc8c_images.jpg
10869,52894,Women,Apparel,Saree,Sarees,FNF Red Printed Sari,1125,Guard Random,581,52894.jpg,http://assets.myntassets.com/v1/images/style/properties/Fashion-N-Fabrics-Printed-Red-Sari_d82093c6b26852b513a9935fa0c7de3b_images.jpg
10870,21902,Women,Apparel,Topwear,Kurtas,BIBA Women Printed Sea Blue Kurta,1490,XYZ,1191,21902.jpg,http://assets.myntassets.com/v1/images/style/properties/4e1df05e2d5927fd22bd5f23df097432_images.jpg
10871,38013,Men,Accessories,Watches,Watches,Q&Q Men Black Dial Watch,478,Bed Random,1187,38013.jpg,http://assets.myntassets.com/v1/images/style/properties/df09749eef18270b6ed1024b235d44b9_images.jpg
10872,40109,Men,Apparel,Bottomwear,Track Pants,ADIDAS Men Navy Blue Track Pants,559,Guard Random,101,40109.jpg,http://assets.myntassets.com/v1/images/style/properties/d2e7f6c935765c6073ba8197a10d43a5_images.jpg
10873,18414,Women,Footwear,Shoes,Sports Shoes,Skechers Women Shape-Ups Grey Shoe,980,Transit Random,690,18414.jpg,http://assets.myntassets.com/v1/images/style/properties/71c279ac3b8f9579e39f3e7c2783040a_images.jpg
10874,9043,Men,Footwear,Shoes,Formal Shoes,Buckaroo Men Arena Black Formal Shoes,954,Transit Random,757,9043.jpg,http://assets.myntassets.com/v1/images/style/properties/a8561e4fdc7cd3c43c2a0ec3abfcac21_images.jpg
10875,3579,Women,Footwear,Shoes,Sports Shoes,ADIDAS Women White Turquoise Shoe,804,Ten Fold Security,1248,3579.jpg,http://assets.myntassets.com/v1/images/style/properties/b1f5d3739e528da26cafb54593da6630_images.jpg
10876,54509,Women,Accessories,Bags,Handbags,Lino Perros Women Beige Handbag,626,Unique Trends,183,54509.jpg,http://assets.myntassets.com/v1/images/style/properties/Lino-Perros-Women-Beige-Handbag_dead7fa66a3ab35228ddd2b21480ef76_images.jpg
10877,18626,Men,Apparel,Topwear,Tshirts,Puma Men MC II Grey Tshirts,1121,Bed Random,391,18626.jpg,http://assets.myntassets.com/v1/images/style/properties/3ab922806919b16e9865329e6ff65fcc_images.jpg
10878,51847,Women,Apparel,Innerwear,Bra,Bwitch Grey  Bra,1271,Friend Random,1098,51847.jpg,http://assets.myntassets.com/v1/images/style/properties/13deedb7bb668ba126a54616c747aac6_images.jpg
10879,30870,Women,Apparel,Topwear,Kurtas,Fabindia Women Printed Beige Kurta,1426,Friend Random,142,30870.jpg,http://assets.myntassets.com/v1/images/style/properties/0c7fd4407fe2a71446e9de54bd36f749_images.jpg
10880,26915,Women,Apparel,Topwear,Tops,Jealous 21 Women Printed Black Top,1487,Strat Security,1379,26915.jpg,http://assets.myntassets.com/v1/images/style/properties/7489770f2dfa45e64bb1e8decc2f678d_images.jpg
10881,45649,Men,Apparel,Innerwear,Briefs,Park Avenue Men White Swank Briefs,562,Blue Smoke,133,45649.jpg,http://assets.myntassets.com/v1/images/style/properties/Park-Avenue-Men-White-Swank-Briefs_941c73fba639e25fc32a0ff993c5a9a5_images.jpg
10882,11599,Women,Apparel,Topwear,Kurtas,W Women Printed Green Kurtas,570,XYZ,1391,11599.jpg,http://assets.myntassets.com/v1/images/style/properties/1920f3bfe7913fce4400393c15cf6367_images.jpg
10883,52438,Women,Apparel,Loungewear and Nightwear,Nightdress,Red Rose Pink & White Nightdress,1137,Clear Prints,931,52438.jpg,http://assets.myntassets.com/v1/images/style/properties/Red-Rose-Pink---White-Nightdress_bbacfa5cdae683d89369720f412a2d3a_images.jpg
10884,56098,Women,Personal Care,Lips,Lip Gloss,Colorbar Star Arabian Nights Lip Gloss 06,1241,GenosisX,431,56098.jpg,http://assets.myntassets.com/assets/images/56098/2019/1/11/7f9c5d39-f274-457b-b82a-c0929f18b8541547192264353-Colorbar-Star-Arabian-Nights-Lip-Gloss-06-6561547192264266-1.jpg
10885,39135,Women,Apparel,Apparel Set,Kurta Sets,Aneri Women Printed Brown Salwar Suit,878,Friend Random,971,39135.jpg,http://assets.myntassets.com/v1/images/style/properties/bb6de6c5324f4b40d659d7123d7f56b8_images.jpg
10886,31358,Men,Apparel,Topwear,Tshirts,Locomotive Brown Printed T-Shirt,552,Bed Random,143,31358.jpg,http://assets.myntassets.com/v1/images/style/properties/Locomotive-Brown-Printed-T-Shirt_9098352a940e2922b0722a9bf229f9d0_images.jpg
10887,49242,Men,Accessories,Headwear,Caps,Arrow Men Purple Cap,463,Clear Prints,346,49242.jpg,http://assets.myntassets.com/v1/images/style/properties/Arrow-Men-Purple-Cap_abeb16ba211fc3593201f19e990ae6fc_images.jpg
10888,19532,Men,Apparel,Topwear,Sweaters,United Colors of Benetton Men Solid Red Sweater,546,Blue Smoke,1197,19532.jpg,http://assets.myntassets.com/v1/images/style/properties/ffb0d64fc6095e5cc3c0c2f82e6a2069_images.jpg
10889,50961,Women,Apparel,Bottomwear,Jeans,Lee Women Black Jeans,1142,XYZ,444,50961.jpg,http://assets.myntassets.com/v1/images/style/properties/2db1a6e5f9f30c6ff080807ae414ad24_images.jpg
10890,8357,Boys,Apparel,Topwear,Tshirts,Doodle Boy's End Is Just Begining Green Kidswear,329,XYZ,517,8357.jpg,http://assets.myntassets.com/v1/images/style/properties/0679f587e85082b827247be7d7ba5a17_images.jpg
10891,49070,Men,Footwear,Shoes,Casual Shoes,Flying Machine Men Blue Shoes,626,Bed Random,1374,49070.jpg,http://assets.myntassets.com/v1/images/style/properties/7aff7322b40afc4a52bee187c76a402b_images.jpg
